IDGr    IDsgr    NGW    Ms    SFR    Zmet
392	0	457.0	149837648.0	0.020602247	0.0079943435
375	0	0.0	225056768.0	0.03552231	0.010590539
376	0	346.0	141386160.0	0.035174333	0.0068595684
435	0	142.0	68016472.0	0.015279467	0.012037124
396	0	551.0	334346176.0	0.009293541	0.0161261
399	0	361.0	209640528.0	0.0026876298	0.024965465
408	0	145.0	67333296.0	0.015174485	0.010680138
412	0	722.0	259234512.0	0.036478505	0.0092342915
387	0	322.0	110614328.0	0.016967935	0.008238918
395	0	403.0	219872656.0	0.076495446	0.0084529435
333	0	91.0	32979128.0	0.0	0.0
391	0	657.0	278597120.0	0.037571624	0.010301759
410	0	329.0	161632592.0	0.014625933	0.013609239
26	1	501.0	428443200.0	0.04611382	0.015052657
405	0	413.0	106835768.0	0.014639356	0.0049595414
407	0	293.0	175134208.0	0.04087044	0.007963945
383	0	424.0	129105464.0	0.010436378	0.00593524
306	0	660.0	173394704.0	0.05757353	0.0046719816
428	0	340.0	153630000.0	0.020736072	0.009770776
390	0	320.0	151255520.0	0.012833013	0.013245724
402	0	369.0	222898336.0	0.041325577	0.010754473
402	1	7.0	4243528.5	0.004607629	0.0057134414
402	2	8.0	4446423.5	0.0	0.0
388	0	301.0	168036128.0	0.010135099	0.017884828
423	0	396.0	207513520.0	0.0035611666	0.02421312
398	0	447.0	240982592.0	0.016474104	0.016281264
430	0	24.0	96139224.0	0.009540012	0.008756481
790	0	26.0	47985340.0	0.0030946308	0.011539833
434	0	150.0	103392472.0	0.0064804186	0.013826222
448	0	166.0	41174816.0	0.015006434	0.0063329893
389	0	206.0	161310528.0	0.08216034	0.006437495
417	0	206.0	73954224.0	0.00401075	0.013431451
404	0	275.0	37196500.0	0.014146475	0.0030075575
419	0	229.0	126292480.0	0.019242031	0.008403827
451	0	135.0	50540828.0	0.0	0.0
507	0	125.0	45596684.0	0.0	0.0
445	0	391.0	73089336.0	0.0068089254	0.004855724
415	0	407.0	82474888.0	0.0069339527	0.0077585173
415	3	3.0	2409287.5	0.0	0.0
411	0	305.0	166095264.0	0.03048999	0.008267541
413	1	48.0	13716618.0	0.00066975784	0.009258377
424	0	725.0	289510400.0	0.037248813	0.011891858
431	0	190.0	37108108.0	0.022365661	0.004471223
427	0	374.0	197691024.0	0.024781661	0.009832877
432	0	217.0	199296208.0	0.02016316	0.012883671
717	0	48.0	15652179.0	0.0030234149	0.014522021
713	0	210.0	31984416.0	0.004940578	0.0035314707
474	0	364.0	188367872.0	0.013484513	0.016042517
422	0	332.0	88061944.0	0.014647455	0.0064882766
414	0	392.0	310584320.0	0.016978247	0.01576448
420	0	828.0	94651680.0	0.07905835	0.0027354755
453	0	271.0	106109952.0	0.021890834	0.007118859
449	0	298.0	230426736.0	0.029629478	0.0123185525
486	0	186.0	91990792.0	0.0074075605	0.014376851
470	0	395.0	128819800.0	0.033497334	0.0052583874
442	0	239.0	120501912.0	0.012181622	0.006226502
437	0	491.0	366163360.0	0.0089747785	0.025637673
461	0	258.0	130474568.0	0.010961673	0.011307434
498	0	188.0	66494844.0	0.0001654339	0.014779638
429	0	837.0	315256352.0	0.064485	0.007041389
439	0	184.0	105625928.0	0.025225768	0.008975043
463	0	265.0	95034384.0	0.026100075	0.0068963245
454	0	268.0	81870680.0	0.04298196	0.0043833693
436	0	960.0	211842768.0	0.024853913	0.004397688
458	0	384.0	209054480.0	0.008190313	0.016245667
514	0	0.0	26099126.0	0.0033952168	0.01232133
456	0	429.0	142817008.0	0.007889224	0.01105488
459	0	64.0	21393958.0	0.00267404	0.010148659
466	0	168.0	64170500.0	0.0027111222	0.009613864
433	0	503.0	111876360.0	0.011557269	0.0051413644
